Entity,Code,Day,New cases (per 1M),Hospital admissions (per 1M),Patients in ICU (per 1M),New deaths (per 1M)
United Kingdom,GBR,2022-02-23,627.6097,118.236,4.503,1.8375913
United Kingdom,GBR,2022-02-24,599.7127,118.74,4.281,1.8103522
United Kingdom,GBR,2022-02-25,568.0818,118.636,4.014,1.7810178
United Kingdom,GBR,2022-02-26,538.5693,119.569,3.777,1.7873037
United Kingdom,GBR,2022-02-27,527.2462,119.184,4.014,1.7705412
United Kingdom,GBR,2022-02-28,507.2192,121.747,4.296,1.7307302
United Kingdom,GBR,2022-03-01,493.89297,124.443,4.118,1.7139677
United Kingdom,GBR,2022-03-02,492.88095,127.805,4.133,1.7034911
United Kingdom,GBR,2022-03-03,504.6294,131.434,3.911,1.6741567
United Kingdom,GBR,2022-03-04,524.9602,135.256,3.807,1.7307302
United Kingdom,GBR,2022-03-05,552.47174,137.626,3.792,1.6846333
United Kingdom,GBR,2022-03-06,580.9072,142.929,3.896,1.6678708
United Kingdom,GBR,2022-03-07,609.5502,144.722,3.985,1.6636801
United Kingdom,GBR,2022-03-08,646.56604,149.625,4.074,1.6133926
United Kingdom,GBR,2022-03-09,696.5833,155.061,3.94,1.6511083
United Kingdom,GBR,2022-03-10,749.6304,158.809,3.748,1.6783473
United Kingdom,GBR,2022-03-11,806.9414,164.26,3.762,1.5945348
United Kingdom,GBR,2022-03-12,862.989,169.889,3.733,1.6133926
United Kingdom,GBR,2022-03-13,916.6752,175.103,3.807,1.6301551
United Kingdom,GBR,2022-03-14,965.5358,181.857,4.148,1.676252
United Kingdom,GBR,2022-03-15,1021.508,188.375,4.162,1.7118723
United Kingdom,GBR,2022-03-16,1087.1207,193.189,4.162,1.749588
United Kingdom,GBR,2022-03-17,1136.5618,198.611,4.325,1.755874
United Kingdom,GBR,2022-03-18,1174.7384,202.284,4.251,1.8396866
United Kingdom,GBR,2022-03-19,1200.6008,208.683,4.103,1.8857836
United Kingdom,GBR,2022-03-20,1217.8977,212.061,4.148,1.9926445
United Kingdom,GBR,2022-03-21,1229.0846,216.475,4.429,2.0806477
United Kingdom,GBR,2022-03-22,1240.2212,220.86,4.681,2.2126527
United Kingdom,GBR,2022-03-23,1260.0261,226.059,4.473,2.2587495
United Kingdom,GBR,2022-03-24,1271.3135,229.895,4.888,2.3530388
United Kingdom,GBR,2022-03-25,1276.4136,233.836,4.933,2.3781826
United Kingdom,GBR,2022-03-26,1276.5225,234.976,5.11,2.441042
United Kingdom,GBR,2022-03-27,1270.5404,238.057,5.096,2.4640903
United Kingdom,GBR,2022-03-28,1258.0502,242.086,5.377,2.4578044
United Kingdom,GBR,2022-03-29,1231.402,243.968,5.407,2.426375
United Kingdom,GBR,2022-03-30,1196.978,246.753,5.318,2.4557092
United Kingdom,GBR,2022-03-31,1157.232,248.1,5.273,2.5164733
United Kingdom,GBR,2022-04-01,1114.1901,246.59,5.214,2.5646656
United Kingdom,GBR,2022-04-02,1055.2823,245.879,5.184,2.6191437
United Kingdom,GBR,2022-04-03,1002.96655,246.693,5.066,2.6652408
United Kingdom,GBR,2022-04-04,952.9639,245.242,5.199,2.7281
United Kingdom,GBR,2022-04-05,898.1568,245.834,5.392,2.786769
United Kingdom,GBR,2022-04-06,816.1671,242.323,5.347,2.7909596
United Kingdom,GBR,2022-04-07,751.16,239.82,5.288,2.8035314
United Kingdom,GBR,2022-04-08,690.62,237.939,5.259,2.8349612
United Kingdom,GBR,2022-04-09,656.92316,235.258,5.436,2.9166784
United Kingdom,GBR,2022-04-10,626.5956,230.769,5.51,2.9879193
United Kingdom,GBR,2022-04-11,606.25635,225.659,5.614,2.9481082
United Kingdom,GBR,2022-04-12,582.73224,220.415,5.703,2.9669662
United Kingdom,GBR,2022-04-13,548.4613,215.734,5.259,2.979538
United Kingdom,GBR,2022-04-14,516.3401,210.461,5.17,2.973252
United Kingdom,GBR,2022-04-15,488.9648,205.128,4.74,3.0277302
United Kingdom,GBR,2022-04-16,463.67435,198.448,4.918,2.946013
United Kingdom,GBR,2022-04-17,439.84854,190.952,4.859,2.807722
United Kingdom,GBR,2022-04-18,423.16983,184.509,4.829,2.7888644
United Kingdom,GBR,2022-04-19,400.52365,175.399,4.977,2.7155282
United Kingdom,GBR,2022-04-20,375.06976,166.348,5.17,2.6924798
United Kingdom,GBR,2022-04-21,358.30936,159.534,5.007,2.6086671
United Kingdom,GBR,2022-04-22,336.87845,155.446,4.814,2.480853
United Kingdom,GBR,2022-04-23,319.74927,151.891,4.814,2.4179935
United Kingdom,GBR,2022-04-24,307.35757,147.403,4.799,2.382373
United Kingdom,GBR,2022-04-25,293.28754,141.566,4.74,2.3446574
United Kingdom,GBR,2022-04-26,281.91208,136.13,4.829,2.2797027
United Kingdom,GBR,2022-04-27,264.91068,131.953,4.592,2.1854136
United Kingdom,GBR,2022-04-28,241.418,126.65,4.473,2.114173
United Kingdom,GBR,2022-04-29,223.81317,121.243,4.518,2.0596948
United Kingdom,GBR,2022-04-30,209.4477,115.644,4.503,1.9926445
United Kingdom,GBR,2022-05-01,197.52325,111.57,4.34,1.8941648
United Kingdom,GBR,2022-05-02,187.3484,106.756,4.236,1.8124475
United Kingdom,GBR,2022-05-03,175.44492,103.364,4.118,1.7747319
United Kingdom,GBR,2022-05-04,164.54509,100.105,4.103,1.7349209
United Kingdom,GBR,2022-05-05,161.9427,97.143,3.748,1.6972052
United Kingdom,GBR,2022-05-06,159.04489,94.58,3.511,1.602916
United Kingdom,GBR,2022-05-07,156.13869,92.803,3.348,1.5128175
United Kingdom,GBR,2022-05-08,153.92184,90.521,3.363,1.4918643
United Kingdom,GBR,2022-05-09,152.16806,89.114,3.155,1.4834831
United Kingdom,GBR,2022-05-10,152.22673,86.966,3.007,1.4248142
United Kingdom,GBR,2022-05-11,149.70187,83.574,2.992,1.3682407
United Kingdom,GBR,2022-05-12,142.2216,82.404,2.829,1.3556688
United Kingdom,GBR,2022-05-13,136.0467,79.56,2.8,1.3326204
United Kingdom,GBR,2022-05-14,130.6429,78.301,2.918,1.2949047
United Kingdom,GBR,2022-05-15,126.42712,76.582,2.948,1.2404265
United Kingdom,GBR,2022-05-16,123.49996,74.346,2.8,1.1628999
United Kingdom,GBR,2022-05-17,121.21816,71.383,2.977,1.1377561
United Kingdom,GBR,2022-05-18,118.52569,70.642,2.785,1.1021357
United Kingdom,GBR,2022-05-19,115.46233,68.658,2.829,1.0413716
United Kingdom,GBR,2022-05-20,113.18473,67.191,2.874,0.97222614
United Kingdom,GBR,2022-05-21,111.46238,64.762,2.726,0.92403394
United Kingdom,GBR,2022-05-22,109.11353,63.295,2.592,0.92403394
United Kingdom,GBR,2022-05-23,106.80659,61.784,,0.88841355
United Kingdom,GBR,2022-05-24,102.666245,60.466,,0.8590792
United Kingdom,GBR,2022-05-25,98.257706,58.629,,0.8527932
United Kingdom,GBR,2022-05-26,94.89053,56.393,,0.8087916
United Kingdom,GBR,2022-05-27,92.072334,56.348,,0.78364784
United Kingdom,GBR,2022-05-28,89.83663,56.393,,0.7815525
United Kingdom,GBR,2022-05-29,88.97336,56.17,,0.724979
United Kingdom,GBR,2022-05-30,88.90841,55.859,,0.6935493
United Kingdom,GBR,2022-05-31,88.244194,56.052,,0.63278514
United Kingdom,GBR,2022-06-01,87.82932,55.83,,0.60764134
United Kingdom,GBR,2022-06-02,88.69678,56.17,,0.60764134
United Kingdom,GBR,2022-06-03,90.20122,55.815,,0.5887835
United Kingdom,GBR,2022-06-04,91.15668,56.926,,0.5929741
United Kingdom,GBR,2022-06-05,93.72553,58.733,,0.5573538
United Kingdom,GBR,2022-06-06,98.972206,61.325,,0.56573504
United Kingdom,GBR,2022-06-07,107.63633,63.251,,0.56573504
United Kingdom,GBR,2022-06-08,117.341835,66.613,,0.54897255
United Kingdom,GBR,2022-06-09,126.389404,70.243,,0.5112569
United Kingdom,GBR,2022-06-10,136.39034,73.872,,0.54897255
United Kingdom,GBR,2022-06-11,147.0974,76.375,,0.50706625
United Kingdom,GBR,2022-06-12,155.79086,78.493,,0.5405913
United Kingdom,GBR,2022-06-13,161.20724,80.478,,0.52801937
United Kingdom,GBR,2022-06-14,167.23756,83.707,,0.55525845
United Kingdom,GBR,2022-06-15,174.62355,87.026,,0.5510678
United Kingdom,GBR,2022-06-16,182.43907,90.388,,0.5573538
United Kingdom,GBR,2022-06-17,188.83607,94.254,,0.5615444
United Kingdom,GBR,2022-06-18,194.92506,97.735,,0.6244039
United Kingdom,GBR,2022-06-19,201.49388,102.179,,0.6264992
United Kingdom,GBR,2022-06-20,208.92386,107.615,,0.651643
United Kingdom,GBR,2022-06-21,217.9421,114.118,,0.6600242
United Kingdom,GBR,2022-06-22,227.72722,118.799,,0.67469144
United Kingdom,GBR,2022-06-23,239.78575,125.494,,0.72078836
United Kingdom,GBR,2022-06-24,252.43307,130.22,,0.7794572
United Kingdom,GBR,2022-06-25,263.67444,134.575,,0.78993374
United Kingdom,GBR,2022-06-26,272.95877,140.293,,0.7962197
United Kingdom,GBR,2022-06-27,279.6156,146.366,,0.8527932
United Kingdom,GBR,2022-06-28,287.538,151.328,,0.89889014
United Kingdom,GBR,2022-06-29,298.354,158.468,,0.9324152
United Kingdom,GBR,2022-06-30,307.0391,164.393,,0.9617496
United Kingdom,GBR,2022-07-01,314.8504,167.593,,0.98270273
United Kingdom,GBR,2022-07-02,324.59363,172.925,,1.0099418
United Kingdom,GBR,2022-07-03,335.6988,180.346,,1.0748966
United Kingdom,GBR,2022-07-04,346.51273,187.694,,1.1147076
United Kingdom,GBR,2022-07-05,361.1841,194.463,,1.1147076
United Kingdom,GBR,2022-07-06,379.20383,199.766,,1.1712811
United Kingdom,GBR,2022-07-07,392.55936,205.38,,1.2341405
United Kingdom,GBR,2022-07-08,403.2392,210.935,,1.303286
United Kingdom,GBR,2022-07-09,407.8782,214.09,,1.3598595
United Kingdom,GBR,2022-07-10,409.8918,215.512,,1.4227189
United Kingdom,GBR,2022-07-11,408.39365,216.964,,1.4625299
United Kingdom,GBR,2022-07-12,402.76984,217.423,,1.5610096
United Kingdom,GBR,2022-07-13,394.6442,217.156,,1.6385363
United Kingdom,GBR,2022-07-14,385.28024,214.475,,1.7474927
United Kingdom,GBR,2022-07-15,373.0394,210.935,,1.7873037
United Kingdom,GBR,2022-07-16,361.8211,207.01,,1.8375913
United Kingdom,GBR,2022-07-17,348.7212,203.914,,1.82921
United Kingdom,GBR,2022-07-18,335.66946,199.974,,1.8564491
United Kingdom,GBR,2022-07-19,319.2003,197.455,,1.9465476
United Kingdom,GBR,2022-07-20,295.92554,193.841,,1.9444523
United Kingdom,GBR,2022-07-21,274.39407,189.145,,2.0932198
United Kingdom,GBR,2022-07-22,258.28738,185.22,,2.2105575
United Kingdom,GBR,2022-07-23,243.74171,181.769,,2.2105575
United Kingdom,GBR,2022-07-24,231.20963,175.547,,2.235701
United Kingdom,GBR,2022-07-25,220.55914,168.452,,2.2461777
United Kingdom,GBR,2022-07-26,208.06897,159.979,,2.1896043
United Kingdom,GBR,2022-07-27,196.71446,151.55,,2.1623652
United Kingdom,GBR,2022-07-28,186.35313,145.403,,1.9423571
United Kingdom,GBR,2022-07-29,174.56699,141.196,,1.7831131
United Kingdom,GBR,2022-07-30,164.4487,137.36,,1.7831131
United Kingdom,GBR,2022-07-31,156.33983,134.397,,1.7852083
United Kingdom,GBR,2022-08-01,150.87315,130.531,,1.6804427
United Kingdom,GBR,2022-08-02,144.90361,126.561,,1.6092019
United Kingdom,GBR,2022-08-03,137.64543,124.028,,1.5652003
United Kingdom,GBR,2022-08-04,132.2919,121.11,,1.5274847
United Kingdom,GBR,2022-08-05,127.70107,119.347,,1.5107222
United Kingdom,GBR,2022-08-06,123.44129,116.355,,1.4248142
United Kingdom,GBR,2022-08-07,119.33447,112.563,,1.3598595
United Kingdom,GBR,2022-08-08,115.3429,110.178,,1.3347157
United Kingdom,GBR,2022-08-09,111.40581,108.489,,1.3389063
United Kingdom,GBR,2022-08-10,107.703384,107.556,,1.3535736
United Kingdom,GBR,2022-08-11,103.804,105.912,,1.3284297
United Kingdom,GBR,2022-08-12,100.44102,103.69,,1.263475
United Kingdom,GBR,2022-08-13,98.12989,103.66,,1.290714
United Kingdom,GBR,2022-08-14,95.59665,101.498,,1.3326204
United Kingdom,GBR,2022-08-15,93.658485,99.75,,1.3891939
